,word,score,word_count
4706,"crazier,",-0.0010452592792777674,1
4707,"limb,",-0.0010452592792777674,1
4708,organ,-0.0010452592792777674,1
4709,fixture,-0.00034949292668992864,2
4710,sunday,-0.0008106225616781003,3
4711,afternoons,-0.0012024644079584354,1
4712,golf.,-0.0007186122072594496,2
4713,"around,",-0.0013703444094212121,2
4714,miss,-0.00017849832098322494,6
4715,course.,-0.0012024644079584354,1
4716,"kid,",-0.0012024644079584354,1
4717,quit,-0.0004970770974895394,7
4718,major,-3.2110031300806112e-06,27
4719,championships.,-0.0012024644079584354,1
4720,around.,-0.0002585234464281217,9
4721,genuinely,-0.0012024644079584354,1
4722,man.,-0.00021950795871472295,11
4723,sadly,-0.0006593283765254226,5
4724,ironic,-0.0007226881868427882,2
4725,"""we",-0.0011427418286863637,1
4726,"win""",-0.0011427418286863637,1
4727,followed.,-0.0011427418286863637,1
4728,"sadly,",-0.0011427418286863637,1
4729,rings,-0.0011427418286863637,1
4730,"true,",-0.0012306521323552663,3
4731,"apology,",-0.0011427418286863637,1
4732,doubling,-0.0011427418286863637,1
4733,"bile,",-0.0011427418286863637,1
4734,"arrogance,",-0.0011427418286863637,1
4735,sleeping?,-0.0005512449823466644,1
4736,tinnitus,-0.0007142640595532157,4
4737,it'll,-0.0007286904037876714,2
4738,sleep.,-0.0002873959315706998,4
4739,seven,-2.8587513249426035e-05,6
4740,psychiatric,-0.0005512449823466644,1
4741,"complaint,",-0.0005512449823466644,1
4742,"normally,",-0.0005512449823466644,1
4743,fuck,-0.0008678890937966424,6
4744,nation.,-0.0004234669978171487,4
4745,paris,-0.00045448416433452207,13
4746,accord?,-0.000750209479615099,1
4747,embarrassment,-0.000750209479615099,1
4748,"better,",-0.0002389730120669103,3
4749,betray,-0.000750209479615099,1
4750,allies.,-0.000750209479615099,1
4751,hi,0.0008924863152426875,5
4752,"mike,",0.001361039844541665,1
4753,friend.,0.00035216831652017317,9
4754,"through,",0.0008479571242924066,3
4755,mike,0.0005068019265554667,3
4756,negatively,3.224856511766441e-05,4
4757,18,-0.0002870809291912716,2
4758,election.,-0.0013775881809304689,10
4759,iud,-0.0011567533333243318,1
4760,unaffordable,-0.0011567533333243318,1
4761,stirred,-0.0011567533333243318,1
4762,moderately,-0.0011567533333243318,1
4763,concerns,-0.0005665484103711076,5
4764,"control,",-0.001079811159264068,2
4765,"marriages,",-0.0011567533333243318,1
4766,"abortion,",-0.0011567533333243318,1
4767,women’s,-0.0011567533333243318,1
4768,haters,-0.0010839149999236496,2
4769,election!,-0.0011567533333243318,1
4770,"together,",-0.0006811705460212794,6
4771,solid,-0.00043327472853434303,2
4772,sports.,-0.00032379963894123244,3
4773,present,-0.00048656383618973586,4
4774,"basketball,",-0.0005325664039355616,1
4775,"baseball,",-0.0005325664039355616,1
4776,protective,-0.0007280877945140674,2
4777,gear.,-0.0005325664039355616,1
4778,india,-2.0846564541890144e-05,14
4779,confirmed,7.231705894506982e-05,3
4780,accord.,-0.00016176410931924087,1
4781,announcement,0.000204296677778378,2
4782,gandhi's,-0.00016176410931924087,1
4783,birthday.,0.0003559996081945845,2
4784,legacy.,-0.00016176410931924087,1
4785,pollution,-6.25007641910891e-05,18
4786,significant,0.00012278922144932697,3
4787,areas.,-0.0010317863948451607,3
4788,sick.,1.6152570712641897e-05,7
4789,emphasis,-0.0011925555555641646,1
4790,share.,0.0006257547664923398,2
4791,cmv,0.0009982643557646042,1
4792,devastating,0.0018731439711093792,7
4793,newborns.,0.0009982643557646042,1
4794,"problems,",0.0008253166833962192,4
4795,wash,0.0009982643557646042,1
4796,"toddlers,",0.0009982643557646042,1
4797,pregnant!,0.0009982643557646042,1
4798,elephants,0.00043427719494848043,17
4799,"safe,",-0.0006543551968242127,5
4800,priority,2.1279021629804156e-05,5
4801,fearing,0.0001926607723688297,2
4802,"can't,",0.00021476131546781593,1
4803,offer,0.0007745963119322772,3
4804,assistance?,0.00021476131546781593,1
4805,statistics.,-1.693328865561246e-05,3
4806,dangerously,-0.0003642283144411825,1
4807,culprits,-0.0003642283144411825,1
4808,fossil,-0.00024433265867628506,3
4809,fuel,-1.4947425132434622e-07,9
4810,hold,-0.00039492922095628086,8
4811,"accountable,",-0.0003642283144411825,1
4812,"failed,",-0.0003642283144411825,1
4813,billions,-0.0005102125908782304,4
4814,subsidies,-0.0003642283144411825,2
4815,"coal,",0.00036092832093496935,2
4816,industries?,-0.0003642283144411825,1
4817,giant,0.0002606958172386461,8
4818,solving,-0.0003642283144411825,1
4819,saving,-0.0003559784382168295,9
4820,giga,-0.0003642283144411825,1
4821,onnes,-0.0003642283144411825,1
4822,carbon,0.00014282443990598246,3
4823,dioxide,0.000854798240772349,2
4824,"emissions,",-0.0003642283144411825,1
4825,clean,0.0003271919887690991,13
4826,"fuels,",-0.0003642283144411825,1
4827,noticed,-7.843925863185398e-05,6
4828,scaring,0.00021147527057337355,1
4829,little.,-0.0007178853390265279,2
4830,honestly,-0.000722400377176962,10
4831,improvements,0.0002650737167834905,2
4832,improvements.,0.0005339369379237269,2
4833,"disasters,",-2.1843191050644842e-05,2
4834,"obesity,",-0.00021743807163829846,2
4835,anxious.,0.00021147527057337355,1
4836,closer,0.0005001338913192891,3
4837,fake.,-0.0014779591355697146,2
4838,"conservative,",-0.0021791680109360338,1
4839,liberals.,-0.0021791680109360338,1
4840,"icon,",-0.0021791680109360338,1
4841,jew,-0.0014325757226240892,4
4842,zionism/israel-,-0.0021791680109360338,1
4843,enemy,-0.0015910184980699191,2
4844,"fake,",-0.0021791680109360338,1
4845,orchestrated,-0.0021791680109360338,1
4846,bs,-0.001587173112416167,2
4847,distracted,-0.00118559108974902,2
4848,directly,-8.26808754890505e-05,7
4849,addicts,-0.00021871158951493422,1
4850,cry,-0.00021871158951493422,1
4851,shallow,-0.00021871158951493422,1
4852,cup-of-joe,-0.00021871158951493422,1
4853,extinct.,0.0005351528561053618,6
4854,adversely,-0.00021871158951493422,1
4855,growth,-3.233882459776774e-05,2
4856,plants,0.0007739287931260582,8
4857,thrived.,-0.00021871158951493422,1
4858,funny,-0.0006642440424705759,10
4859,(not,-0.00021871158951493422,1
4860,"funny),",-0.00021871158951493422,1
4861,plant,0.000440464204266353,5
4862,wiped,4.289467327184739e-05,6
4863,cool,-0.00045430404367064305,6
4864,relieve,-0.0008989216967923616,1
4865,burden,-0.0003097156087521095,3
4866,freedom,-0.000718115382051792,5
4867,condoms,-0.0007396680804216279,2
4868,"over,",-0.001013644781687688,2
4869,fail,-0.001105297625019072,3
4870,"immigration,",-0.0008741114187293736,3
4871,pathways,-0.000353684315477949,1
4872,citizenship,0.00036395991734631633,3
4873,immigrant,-0.0006644020789609486,3
4874,commits,-0.000353684315477949,1
4875,wrongdoings,-0.000353684315477949,1
4876,contributes,-0.00018535725731643046,2
4877,staying,-0.0005640732037803564,7
4878,calais,0.0002640178004902635,3
4879,terrorists,-9.04590453261924e-05,11
4880,disguised,-0.000353684315477949,1
4881,french,0.0005571666572092226,4
4882,displaced,0.0015437609752687346,8
4883,"east,",-0.00018379372339904875,5
4884,"val,",0.0009071584324730489,2
4885,disease,0.0004173779385599538,13
4886,dwelling,0.0009071584324730489,1
4887,"val,however,he",0.0009071584324730489,1
4888,comments,-0.0007759806372490629,6
4889,val's,0.0009071584324730489,2
4890,"condition,",0.0009071584324730489,1
4891,intrusive,0.0009071584324730489,1
4892,condition.,0.000632526136951886,3
4893,expanding,-8.201147820475129e-06,3
4894,advancing,0.0004608088473077665,3
4895,see.,-0.00010366191285735718,4
4896,heartbreaking.,0.0009788523782906585,4
4897,robbery.,-0.0002504374511431706,2
4898,"her,",-0.00021458960533588347,3
4899,robbers,-0.0010754832413760102,2
4900,demanding,-0.0008276572421717296,2
4901,language/communication,-0.0005940021432161302,1
4902,"robbers,",-0.0005940021432161302,1
4903,"jewelry,",-0.0005940021432161302,1
4904,expensive,-0.00037462030488124274,4
4905,diamond,-0.0005940021432161302,1
4906,facebook,-0.0005903926528978647,3
4907,lesson,-0.0001523319440588643,3
4908,bullshit.,-0.0004866674531401335,4
4909,argues,-0.0011611149042452477,1
4910,livestock,-0.00028510779469106257,2
4911,contributor,-0.0011611149042452477,1
4912,emissions,-0.0011611149042452477,1
4913,atmosphere,-0.0006780494995064145,2
4914,emissions.,-0.0011611149042452477,1
4915,spouts,-0.0011611149042452477,1
4916,straight,-0.0009216083920015687,3
4917,fabricated,-0.0011611149042452477,1
4918,biased.,-0.0011611149042452477,1
4919,crap,-0.0013462385084604181,6
4920,boring.,-0.0008641799384041822,1
4921,"care,",-0.0002503864446305926,4
4922,hilarious,-0.0008641799384041822,1
4923,"california,",-0.00011387468788557145,3
4924,"sun,",-0.0008641799384041822,1
4925,parts,0.000139194995502938,10
4926,actual,-0.0013358061039486454,7
4927,commiefornia's,-0.0008641799384041822,1
4928,desire,-0.0005266735601241774,3
4929,"secede,",-0.0008641799384041822,1
4930,dream.,-0.0004829592344835021,2
4931,nothing.,-0.0004523424857059884,7
4932,stress.,9.598101995986024e-06,2
4933,slaughtered,-5.5565040675749824e-05,2
4934,meat.,-0.000296596595317169,1
4935,inhumane,-7.607323286795994e-05,2
4936,"treatment,",-0.000296596595317169,1
4937,expected,2.4061689639438518e-05,4
4938,exactly,-0.0006180441673018051,7
4939,pleasant,-0.0003304194454910379,3
4940,creature.,-0.000296596595317169,1
4941,stunning,-0.000296596595317169,1
4942,chickens,-0.000816025612871777,3
4943,rate.,-0.000296596595317169,1
4944,positions,-0.0009977831702125666,4
4945,"always,",-0.0010613123411273289,1
4946,inevitably,-0.0004075895958842087,2
4947,greedy,-0.0010613123411273289,1
4948,authority,-0.00096534898051737,3
4949,deflower,-0.0010613123411273289,1
4950,bride,-0.0010613123411273289,1
4951,(as,-0.0010613123411273289,1
4952,law),-0.0010613123411273289,1
4953,strip,-0.000330392646808851,3
4954,freedoms,-0.0010613123411273289,1
4955,slaves...,-0.0010613123411273289,1
4956,"cowardice,",-0.0010613123411273289,1
4957,scum-bag,-0.0010613123411273289,1
4958,gangsters,-0.0010613123411273289,1
4959,wear,-0.00036485149701497396,6
4960,suits.,-0.0010613123411273289,1
4961,sue,-0.0004705333317283096,4
4962,"developers,",-0.00048601583805748307,1
4963,poisoning.,0.001257861116527996,5
4964,wealthy,-6.506827467502621e-06,3
4965,neighbourhood,-0.00048601583805748307,1
4966,adjacent,-0.00048601583805748307,1
4967,industrial,-0.00048601583805748307,1
4968,site,-0.0009218437145959039,2
4969,"demolish,",-0.00048601583805748307,1
4970,precaution,-0.00048601583805748307,1
4971,releasing,-0.0005489126753387078,4
4972,toxic,-0.0004755593442756537,3
4973,amounts,-0.00016427591023275884,7
4974,vicinity.,-0.00048601583805748307,1
4975,"neighbourhood,",-0.00048601583805748307,1
4976,course,-0.00028277481080164285,26
4977,careful.,-0.0005114345294771283,2
4978,evaluate,-0.00045964759195347445,2
4979,"released,",-0.000782726115260175,1
4980,challenged,-0.000782726115260175,1
4981,"anything,",-0.0005219943600154051,5
4982,bird.,-0.000782726115260175,1
4983,bird,-0.00017697079684236285,11
4984,cooped,-0.000782726115260175,1
4985,ooh,-0.000782726115260175,1
4986,aah,-0.000782726115260175,1
4987,risk,0.0003608863211809644,17
4988,cultivate,0.00015362182528406266,2
4989,"varieties,",0.00015362182528406266,1
4990,cavendish,-0.00033983420443216045,2
4991,succumbed,0.00015362182528406266,1
4992,fungal,-9.310618957404888e-05,4
4993,fruit,0.00012908122788429763,3
4994,supermarkets,0.00015362182528406266,1
4995,again!,2.0262563138355233e-06,4
4996,"intriguing,",0.00015362182528406266,1
4997,yellow,0.00015362182528406266,1
4998,illnesses,-0.0004785933314978289,2
4999,resistant,-0.00010636046891464605,3
5000,various,0.00016838591877149154,10
5001,strains.apparently,0.00015362182528406266,1
5002,presents,0.00015362182528406266,1
5003,challenge,-4.530738586936423e-05,2
5004,banana,0.00010454063048453261,3
5005,varieties,0.00015362182528406266,1
5006,illness.,0.00026832636752298334,2
5007,leaving.,-0.00025516165267466324,1
5008,below,-0.00025516165267466324,1
5009,"coast,",-0.00025516165267466324,1
5010,idea.,-0.00048391777865409345,6
5011,"louisiana,",-0.00025516165267466324,1
5012,opening,-0.0011330601887918116,2
5013,meanings,-0.0013428131639587567,1
5014,understood.,-0.0013428131639587567,1
5015,hung,-0.0013428131639587567,1
5016,college,-0.0006952952083185611,6
5017,"campuses,",-0.0013428131639587567,1
5018,welfare,-0.0005707772435915912,3
5019,controversy.,-0.0013428131639587567,1
5020,rides,-0.0005865400963466527,4
5021,parks,-0.0004164363609896782,4
5022,anymore.,-0.0009580950021260056,12
5023,reliable,-0.0014147251418527656,1
5024,break.,-0.0006571055572411903,2
5025,stuck,0.00023904059189801743,13
5026,roller,-0.0014147251418527656,1
5027,coaster,-0.0014147251418527656,1
5028,hated,-0.0007665006604037217,4
5029,mind.,-0.0004032695806114835,4
5030,"days,",-0.0006139880968239216,2
5031,winning,-0.0006030341278964594,2
5032,instances,7.550557882495923e-05,4
5033,prevailing,5.6097406025704305e-05,1
5034,same.,-0.00027531459977467424,5
5035,men's,-0.0007805911603672182,2
5036,joining,7.989693633135175e-05,2
5037,ranks,5.6097406025704305e-05,1
5038,athletes.,5.6097406025704305e-05,1
5039,proud,-7.671690318028638e-05,7
5040,equality.,5.6097406025704305e-05,1
5041,grounds,5.6097406025704305e-05,1
5042,thomas,-0.00033100614067166134,4
5043,referred,-0.00028349870525820126,1
5044,"court,",-0.00028349870525820126,2
5045,"midnight,",-0.00028349870525820126,1
5046,justices,-0.00028349870525820126,4
5047,issued,0.00023171018381579718,2
5048,granting,-0.00028349870525820126,1
5049,arthur’s,-0.00028349870525820126,1
5050,request.,-0.00028349870525820126,1
5051,included,-0.000950389216009171,2
5052,statement,-0.0002198429609329651,5
5053,chief,-0.00028349870525820126,1
5054,john,7.353464213830801e-05,2
5055,g.,-0.00028349870525820126,1
5056,roberts,-0.00028349870525820126,2
5057,jr.,-0.00028349870525820126,1
5058,explaining,-0.0001907120879957347,2
5059,merited,-0.00028349870525820126,1
5060,review,-0.00028349870525820126,1
5061,vote,-0.0007804982047056559,6
5062,anyway,7.06670657842144e-06,3
5063,courtesy,-0.00028349870525820126,1
5064,colleagues.,-0.00028349870525820126,1
5065,execution.,-0.00028349870525820126,1
5066,overturn,-0.00028349870525820126,1
5067,"ruling,",-0.00028349870525820126,1
5068,case.,-0.0007888702096507607,11
5069,“to,-0.00028349870525820126,1
5070,afford,0.0002990332230613011,11
5071,suitability,-0.00028349870525820126,1
5072,"review,",-0.00028349870525820126,1
5073,"circumstances,",0.0002921160267734043,2
5074,grant,-0.00028349870525820126,1
5075,"courtesy,”",-0.00028349870525820126,1
5076,wrote.,-0.00028349870525820126,1
5077,samuel,-0.00028349870525820126,1
5078,alito,-0.00028349870525820126,1
5079,requ,-0.00028349870525820126,1
5080,eu,-0.00012403669757001505,2
5081,flee.,-0.00012403669757001505,1
5082,violet’s,-0.00012403669757001505,1
5083,arguments,-0.00012403669757001505,1
5084,"comment,",-0.00012403669757001505,1
5085,led,-0.0004143131670687379,6
5086,event.,0.001057799324107607,9
5087,person!,0.0005273714721821914,1
5088,thoughts,0.001146190832420957,18
5089,families!,0.0005273714721821914,1
5090,"awww,",0.0012553283774282894,1
5091,hopeful,0.0005511274258923196,3
5092,peace.,8.071245591130126e-06,5
5093,have!,0.0012553283774282894,1
5094,effecting,-0.0001745500705919767,2
5095,younger,0.0009341803351920729,13
5096,emotionally.,-0.000703265906940942,1
5097,generation,0.0003356952415821676,5
5098,media.,-0.0005630503846431465,6
5099,discuss,-0.0007710595565945748,4
5100,calmly.,-0.000703265906940942,1
5101,"insulted,",-0.000703265906940942,1
5102,adding,-1.96495785072178e-05,4
5103,situations.,-7.980045181739116e-05,2
5104,drives,-0.0006710726545345677,3
5105,suffering.,0.0008164126612380091,8
5106,kashmir:,0.0011427503541076097,1
5107,blinded,0.0004526968683272869,4
5108,photographer,0.0008067756978282811,5
5109,abid,0.0011427503541076097,1
5110,bhat,0.0011427503541076097,1
5111,describes,0.0011427503541076097,1
5112,14-year-old,0.0011427503541076097,1
5113,insha,0.0011427503541076097,1
5114,"mushtaq,",0.0011427503541076097,1
5115,eyes,3.517114703545767e-05,16
5116,indian-administered,0.0011427503541076097,1
5117,kashmir.,0.0011427503541076097,1
5118,personnel,0.0011427503541076097,1
5119,"was,""",0.0011427503541076097,1
5120,mushtaq,0.0011427503541076097,2
5121,"says,",-0.0003053192219982747,3
5122,stands,-0.00013822560244054535,3
5123,window,0.00040868722352809076,5
5124,sitting,-0.0003824307180128509,2
5125,hospitals,0.0017166591034047467,7
5126,attempt,-0.00018253336311654304,8
5127,regain,0.0007717525113850835,2
5128,vision.,0.0011427503541076097,2
5129,remains,0.0011427503541076097,1
5130,hopeful.,0.0011427503541076097,1
5131,text,0.0011427503541076097,1
5132,books,0.0006690436407976107,2
5133,flips,0.0011427503541076097,1
5134,pages,-0.0003333087443162223,2
5135,"now,""",0.0011427503541076097,1
5136,tearfully,0.0011427503541076097,1
5137,"jax,",-0.0006055475985389572,1
5138,piqued,-0.0006055475985389572,1
5139,relates,-3.9954215208379326e-05,3
5140,dealing,-0.0001952012891047161,6
5141,jackie,-0.0006055475985389572,1
5142,wv.,0.0015884108536586912,1
5143,tragedy?,0.0015884108536586912,1
5144,plus,-0.00025041596335452395,6
5145,community.,0.0005668071112348924,3
5146,sad!,0.00022775051952988987,6
5147,"lives,",0.0007058396423722766,7
5148,yu,0.0015399171537683288,1
5149,"xu,",0.0015399171537683288,1
5150,fly,0.0016344818717827063,2
5151,jet.,0.0015399171537683288,1
5152,"mission,",0.0015399171537683288,1
5153,mission.,0.0006841673386992397,2
5154,positivity,0.0015399171537683288,1
5155,others.,0.00011087859958923983,14
5156,lawsuit,-0.0007401413821690899,5
5157,liable,-0.0007291802622535452,3
5158,restitution,-0.0003863471936923209,1
5159,damages,-0.0008487506128684193,2
5160,suffered.,-0.0003863471936923209,1
5161,speaking,-0.0007428433737046968,5
5162,unsuspecting,-0.0003863471936923209,1
5163,consumers.,-0.0003863471936923209,1
5164,mildly,-0.0009559565419976935,2
5165,supportive,-0.0010679052613735015,1
